,Unnamed: 0,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_sigma5d_max,ruwe,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,fidelity_v2,X,Y,Z,v_a_lsr,v_d_lsr,U,V,W,mag_abs_g,bp_rp,g_rp,region,cluster_label_group_0,cluster_label_group_1,cluster_label_group_2,cluster_label_group_3,cluster_label_group_4,cluster_label_group_5,cluster_label_group_6,cluster_label_group_7,cluster_label_group_8,cluster_label_group_9
177806,177806,3336901620026300160,86.63801472767568,0.13275889,10.546453368402553,0.10272869,2.777066180173817,0.15078211,4.504214,-2.4502678361941044,0.14598125,-3.779435136043361,0.10640305,-0.2591407,-0.049764443,-0.2945542,0.2695016,-0.18311372,0.29928157,-0.7731975,0.23131433,0.29652864,-0.2685587,0.22297837,0.9383835,1117.6320675962463,1.3630707,18.06662,194.3719764691517,7.705443,19.616959,1443.7377293497325,10.921809,16.849174,,,195.9583249576428,-9.262567169081237,1.0,-341.7007116648409,-97.71221911938238,-57.96008973525009,-4.304368339623059,3.5451340141330334,,,,10.28455114765627,2.767785,1.217445999999999,4.0,-1.0,-1.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0
177874,177874,3336921205077904384,86.86875403392985,0.13306795,10.53669614752794,0.10997822,2.708069658717159,0.14794976,6.9616485,-2.338403782480804,0.16473113,-6.5571654809870585,0.114385396,-0.3379416,0.3050243,-0.046684217,0.18276635,-0.35575464,0.13512161,-0.6211839,0.044655632,0.21590994,-0.31248906,0.23954876,9.468569,211367.736558766,67.07257,12.37477,113670.18698504982,102.78061,12.699426,139367.50753615567,76.73139,11.887491,-13.569781,1.655752,196.08173857667853,-9.07096995982474,1.0,-350.37897905978105,-101.01076915066749,-58.21774589805435,-4.148274952220515,-1.4841426446449866,16.469777357257044,-3.474209792340907,-7.02299267646824,4.538069156800004,0.8119350000000001,0.4872789999999991,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177918,177918,3336937285435234048,87.04494696119156,0.13136715,10.88096575089114,0.103246726,4.681374542523126,0.15565003,6.922815,-3.4706684986400664,0.1673732,-5.9899768744293125,0.117622614,-0.045153115,-0.028930597,0.013376213,0.03124128,-0.27817962,0.12842,-0.47161305,0.0036512553,0.3141029,-0.24564254,0.2388725,1.0341227,1069.8878311625376,1.7921948,18.114021,145.4223787664712,9.263067,19.931965,1487.1640268464002,15.0646925,16.816998,,,195.8673366916717,-8.749056634036084,1.0,-203.0823809018348,-57.72441307049248,-32.49196757260117,-3.51834429325932,4.018676162492698,,,,11.46588794548321,3.114967,1.2970229999999994,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177951,177951,3336946150247944448,86.6835760897364,0.25389674,10.894463955193162,0.22024229,3.5318687138927944,0.24569632,6.5087094,-3.3224733412460434,0.34011292,-5.596826698296772,0.23280881,-0.4033553,0.30087224,-0.33452478,0.38525295,-0.31658083,0.36418,-0.8300975,0.014339656,0.2910339,-0.3746489,0.52383447,0.96597946,554.3259182457501,1.2957195,18.827953,69.81266612870465,9.020907,20.728706,786.909755787006,11.264281,17.508083,,,195.67586716535007,-9.04960424632904,0.9970703,-269.2119115638069,-75.54974971149852,-44.53434551831616,-4.567966838688415,2.5756713869754844,,,,11.56797575837306,3.220623,1.3198700000000017,4.0,0.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
177954,177954,3336946704296946688,86.59742992590661,0.2966313,10.887886720867524,0.25715962,3.305750830011108,0.3103896,3.7570074,-2.911074022450096,0.35812134,-2.3750269592172755,0.26865888,-0.50468206,0.30966946,-0.3215031,0.4501021,-0.38274044,0.38723466,-0.8357426,0.11376612,0.34204942,-0.44958553,0.583966,1.0590941,407.5008907270744,0.9520851,19.162045,42.05387005914522,4.863085,21.279028,606.404578570342,7.7381344,17.790989,,,195.6387086701353,-9.126110324152506,0.9433594,-287.61722486782776,-80.51370387292974,-47.97941261488323,-4.30800241440881,6.680168321812786,,,,11.758395578256096,3.488039000000001,1.3710559999999994,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177963,177963,3336950754452886400,86.88421018943983,0.46126074,10.940718325471757,0.33769438,3.0102099040795305,0.5325699,6.7450066,-1.397780150535941,0.6015794,-6.598585034459539,0.38334084,-0.13775285,0.092789054,0.1720018,0.0037246495,-0.40190852,0.02156577,-0.46046826,0.02183371,0.36107856,-0.20586114,0.8481675,1.0015767,198.47274900913715,0.8605549,19.943115,39.94767715865515,4.9473114,21.334814,252.9753661029815,8.908738,18.7402,,,195.7351460333503,-8.855901732275067,0.5336914,-315.94173747307974,-89.01640418242687,-51.14258112232244,-2.2516470549903658,-0.2915804067890275,,,,12.336098901565666,2.594614,1.2029149999999973,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
177966,177966,3336952300640981760,86.73169523426051,0.15060975,10.94274454884266,0.124939755,3.3416607969281404,0.14474276,5.9001336,-2.422019877328268,0.21366422,-5.3800925821182926,0.13598041,-0.34395427,0.033539273,-0.38650376,0.33162907,-0.16958396,0.3443392,-0.79531723,0.071526535,0.1800148,-0.3556513,0.32105526,1.0258651,1123.637494098573,1.6642709,18.0608,141.867064764608,10.689512,19.958838,1577.722568413623,9.259683,16.75282,,,195.65751329663297,-8.984528869855845,1.0,-284.61235779186774,-79.77328055738877,-46.7335639031905,-3.530478019351804,2.4681614602569706,,,,10.6806118186025,3.2060180000000003,1.3079800000000006,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
178017,178017,3336967418923764736,86.4081532479392,0.028384605,10.76803738362001,0.021519609,3.227957173899982,0.033404123,4.887223,-2.576707524830241,0.033945788,-4.152773129551746,0.02329419,-0.1634641,0.1725803,-0.16370662,0.21712597,-0.22270644,0.2577468,-0.78281945,0.020072255,0.3678966,-0.23607858,0.04947932,2.384042,313539.0459002658,359.84796,11.946638,168408.24318286814,550.6325,12.272634,210801.7854468068,529.51245,11.43821,25.047855,2.0652003,195.64931497314305,-9.34705277821743,1.0,-294.3488800002184,-82.45688106223196,-50.31484188889589,-3.972396494522569,3.955932699483847,-21.897700611362705,-9.641324393272605,-10.317121371751178,4.491276820983902,0.8344240000000003,0.5084280000000003,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178031,178031,3336969209928083456,86.36258610451401,0.025536839,10.84414049175414,0.020266434,3.789876889192349,0.03352191,7.7817183,-3.1711304305772146,0.030225268,-7.106269638170855,0.022044983,-0.123569526,0.15461083,-0.1183279,0.19378507,-0.43806136,0.22658604,-0.8251793,-0.0011185667,0.535797,-0.1775148,0.044057596,1.3598156,564580.9338357482,149.82188,11.308051,317946.7990018302,140.0376,11.582656,354790.9232426608,114.23715,10.872964,49.343018,0.3944048,195.55983878451653,-9.34757192111911,1.0,-250.81518249453475,-69.83940931751637,-42.857090078258906,-4.1680561274025205,1.1857237547418376,-44.14053109721564,-18.20345008732056,-15.802644995454395,4.201176512620284,0.7096920000000004,0.4350870000000011,4.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
178033,178033,3336971473372890496,86.22147112908041,0.030296756,10.86057609201017,0.023189722,4.228874426103427,0.03794398,6.5650616,-4.194040199121865,0.038146034,-5.050748728585237,0.026257988,0.018138058,-0.012926961,-0.22539724,0.060136218,-0.26014563,0.18008767,-0.7879372,0.118336156,0.40894535,-0.12382162,0.054143228,2.27409,581555.6869249905,220.14963,11.275888,334543.4692368144,192.61089,11.5274105,413699.3595195763,305.1667,10.706183,,,195.47486307821245,-9.45914943832228,1.0,-224.7982410027573,-62.23589863026723,-38.86242659709763,-4.943826236504045,4.416836666323929,,,,4.407011946117509,0.8212275000000009,0.5697050000000008,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178079,178079,3336980303825640064,85.87470607148572,0.016656896,10.86750903134197,0.013067017,2.83251650395307,0.021197211,5.0752344,-1.790754827037725,0.024907006,-4.748810788248015,0.015603138,0.119333,0.0007945795,-0.25582182,0.010114456,-0.12753186,0.23517519,-0.78040457,-0.23599851,0.29627895,-0.2009479,0.03569547,1.1568824,2017195.1966311936,521.01483,9.925497,1376300.6536013065,550.87445,9.991759,966333.023135171,224.40349,9.785078,23.43411,4.1807766,195.2949228897816,-9.749916254373687,1.0,-335.6198160746661,-91.78326416693348,-59.78712561341675,-3.3398303958794227,2.132525425880237,-19.78828693471497,-10.961204891688464,-10.46799236101845,2.186359245024688,0.2066809999999996,0.1404189999999996,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178084,178084,3336981850013866112,85.87456734278246,0.01276308,10.882235653815224,0.009812269,3.403201844810221,0.016317049,5.531773,-1.9690854761494208,0.017402653,-5.1694504682623394,0.011593712,0.17027345,0.04091452,-0.21835162,-0.023329325,-0.14103106,0.2308874,-0.7641601,-0.21535754,0.3448644,-0.23312928,0.02520239,1.0205188,1011878.1639475104,147.81178,10.674546,606217.476929766,161.21,10.881971,591060.7307497544,123.0815,10.318815,21.273487,1.6326889,195.28194854970585,-9.74260992252644,1.0,-279.36290045095734,-76.33047813462707,-49.724450286125744,-3.085708059767624,2.883175054480649,-17.971432301359137,-9.923590657528887,-9.512371217021768,3.333984539906988,0.5631559999999993,0.3557309999999987,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
178101,178101,3336987141414060416,86.06707683984423,0.1751093,10.911129051310985,0.12935163,3.0875688420840097,0.21162675,4.8460636,-2.7787388790306804,0.21552755,-3.970257135462099,0.14250676,0.18404527,-0.22747277,-0.17501895,-0.14630501,-0.29847232,0.05094101,-0.7906057,0.07878422,0.4154536,-0.022646295,0.3006752,1.0359253,633.3826438149399,1.0046666,18.6832,101.23758521113432,7.894492,20.325188,804.4598347398276,8.035098,17.484135,,,195.3532312298593,-9.564755917662731,0.9995117,-307.9790062418985,-84.56117963687737,-53.81650396207011,-4.553435568912182,3.995976366914327,,,,11.131283248187028,2.8410530000000023,1.199065000000001,4.0,-1.0,-1.0,1.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
178104,178104,3336988103486769408,86.00251689243163,0.06202263,10.931589690762252,0.046274267,3.255263466326539,0.078736,5.3292007,-1.7537184204510583,0.08517315,-5.032380233163303,0.053525403,0.036460653,-0.105768874,-0.15862297,0.0021126182,-0.19539812,0.23839948,-0.7722893,-0.10212463,0.34257206,-0.2588322,0.122167364,1.0375036,2761.366665820036,2.1252575,17.084557,362.70914137276674,6.2684073,18.939646,3814.185531722443,8.376719,15.794391,,,195.30293036336155,-9.609219552471,1.0,-292.1454986283003,-79.93805704474326,-51.279216295764414,-2.859672354826288,2.768558041566428,,,,9.647487720805632,3.1452550000000006,1.290166000000001,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
178105,178105,3336988142143683840,86.00657843084552,0.054707494,10.935798929123257,0.041156147,3.207426594787776,0.066580705,5.2199235,-1.8201791751651064,0.07141631,-4.89229506147187,0.046868727,0.03010702,-0.0602153,-0.20444325,0.02878454,-0.17881061,0.19423363,-0.7608462,-0.025366873,0.31070685,-0.183953,0.101626664,0.9932085,3052.4017390482227,2.7432702,16.975763,516.3347989422173,5.681254,18.556213,3930.081523727557,10.904585,15.761891,,,195.3012797043229,-9.603654345801944,1.0,-296.50988773054206,-81.1230774320997,-52.01415693222157,-2.994811911045779,2.867403128007381,,,,9.506546629453997,2.794322,1.2138720000000005,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
178114,178114,3336990203727954304,86.1877951058135,0.15824465,11.058702219169165,0.13014078,4.636789072815514,0.18099599,4.7942247,-2.976946810871828,0.20219585,-3.757975401860324,0.14009207,0.047144614,0.027523687,-0.26111636,0.018553996,-0.32799232,0.082928434,-0.828794,0.094045945,0.41566965,-0.06757971,0.28494817,1.0484201,814.4558293046351,1.0100547,18.410198,130.94377648090517,6.6447,20.04583,1084.5372294640313,6.734094,17.159784,,,195.28442099595043,-9.38807796639107,1.0,-205.2517322105072,-56.09056155880228,-35.179653010308854,-3.295671821837428,6.288263281036111,,,,11.74128470160991,2.8860460000000003,1.2504140000000028,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178160,178160,3337010372894373888,86.24508718013797,0.034154583,11.02784078293923,0.02796008,3.466395737616028,0.042438395,5.739723,-2.231524228418663,0.043180995,-5.288168124443216,0.03095852,-0.0011631141,0.041389775,-0.28755206,0.048577555,-0.35434017,0.113752574,-0.840651,0.09585901,0.47080302,-0.09168732,0.061374422,0.98003876,8383.874469056864,7.1898537,15.878755,1804.295873579361,9.502742,17.197773,10055.67270863696,20.522947,14.741868,,,195.34012497274944,-9.355006568165194,1.0,-274.50597043274473,-75.30303314469987,-46.89341381443956,-3.2872853497380463,2.890437189630084,,,,8.578145710025751,2.4559050000000013,1.1368869999999998,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
178163,178163,3337010883993616768,86.33228545022108,0.124981746,11.087623199069958,0.10324915,4.690954074567337,0.15108778,7.1753087,-4.435603785594952,0.13931957,-5.640077557132059,0.11292687,-0.26102892,0.2481897,-0.33350053,0.3107242,-0.3528251,0.18001053,-0.8774551,0.15336083,0.5085285,-0.14138322,0.21288869,1.0276103,1579.3406737743949,1.7744945,17.691177,264.50848207146214,7.8299437,19.282444,2021.5369214454568,7.700548,16.483692,,,195.3313647236729,-9.250972771001182,1.0,-202.91592858200383,-55.6309498757489,-34.2700604102468,-4.692730549001192,4.438303825920277,,,,11.04748290566564,2.7987520000000004,1.2074849999999984,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178209,178209,3337026178373977984,86.50101616934984,0.08489886,11.3677559589416,0.07110748,3.001115240704876,0.100439765,6.681837,-3.754796116386918,0.11296333,-5.527065707122436,0.07234464,-0.18663408,-0.16276476,-0.23783387,0.105328314,-0.3467995,0.13131155,-0.8442906,0.25256366,0.3974538,-0.2150716,0.16214173,3.286409,14249.783610003882,10.160627,15.302846,5815.260059787093,11.847462,15.927119,13376.590341219033,13.512138,14.432032,,,195.17034969462995,-8.967090717502538,0.94677734,-317.6672305835446,-86.13181017479894,-51.93639013593175,-6.092391656994395,1.4804920861185158,,,,7.689259361731551,1.4950869999999998,0.8708140000000011,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178226,178226,3337033011666781824,87.07927707294317,0.2581984,11.000846768582225,0.19038041,2.601444785025436,0.30472997,5.7565207,-2.04195611629342,0.33649516,-5.382187767059607,0.25710705,-0.16090691,-0.0905949,0.33903563,-0.29706448,-0.29561833,-0.16037162,-0.14364374,-0.029110039,0.40453202,-0.4591013,0.5226163,1.0405283,507.2536154155554,1.338811,18.924303,59.663389553960776,4.6673355,20.899273,725.5890842343674,7.093535,17.596169,,,195.7792973722701,-8.659982719031607,0.859375,-365.6987876103357,-103.33966351221898,-57.87950758745751,-3.714863279257674,0.3078879826071191,,,,11.000376062724278,3.303104000000001,1.3281339999999986,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178244,178244,3337040884343027072,87.23011373347308,0.071566224,11.08006286365435,0.052176554,4.470832589065922,0.08329839,7.329748,-3.3953446840375023,0.09327214,-6.495909825505409,0.07241032,-0.21199124,-0.19072255,0.18695758,-0.14697427,-0.17263749,0.026361821,-0.23579468,-0.09337957,0.38955203,-0.48149958,0.14438158,1.0206316,3505.2970951423213,4.12158,16.825554,589.8241869051735,15.279176,18.411736,4659.756281087864,16.473087,15.576987,,,195.78463304768297,-8.492159379120656,1.0,-212.8776831714933,-60.17667468203253,-33.03054231609909,-3.5503426124952617,3.248507753063923,,,,10.0774960397829,2.8347490000000004,1.2485669999999995,4.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
178247,178247,3337042121293578752,87.3941758331809,0.012184086,11.140362729763083,0.009681393,3.069897969382739,0.013810772,5.4883924,-2.270039987372035,0.014631673,-4.996935955088602,0.01042018,-0.23360421,0.17055869,0.054025743,0.16186295,-0.3254842,0.17621626,-0.44555402,-0.020647744,0.21670195,-0.28000864,0.02114365,0.9079433,288462.3806018831,407.32852,12.037144,157237.5859610845,701.6998,12.347152,187886.1268513412,797.227,11.563159,25.440987,1.1910865,195.8129682775512,-8.322550237382869,1.0,-310.1157632951789,-87.82976710071912,-47.14997095907732,-3.4080441435413564,2.435692119963766,-21.914933120156324,-11.342714192500871,-10.495187446331036,4.472763707890142,0.7839929999999988,0.473984999999999,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178255,178255,3337043457026729344,87.29544639611844,0.14216343,11.199043025764146,0.11943064,2.8264164689544056,0.16815421,6.364642,1.1778953065737292,0.16889304,-6.254696962655186,0.13327095,-0.113390826,0.032952834,-0.122679554,0.1807224,-0.3334469,0.19358285,-0.4779524,0.13830057,0.23963168,-0.2987433,0.25179115,1.0004177,1054.8631877314594,2.3399913,18.129377,216.1350278722165,12.037052,19.50173,1294.2095477744715,14.970416,16.967884,,,195.71273637692144,-8.377235921074966,1.0,-336.9498317465438,-94.79318818571969,-51.54581055477064,2.044270088373396,-0.3232347547229312,,,,10.385557774899272,2.533845999999997,1.161493,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178305,178305,3337063488754199808,87.52442930539185,0.3279516,11.199904557882697,0.28591472,3.7635841150158793,0.276929,6.5350847,-3.503212748418049,0.38554084,-5.516777173494218,0.3118402,-0.5835876,0.15591185,-0.5884238,0.5189002,-0.16761826,0.4845462,-0.74598765,0.1322996,0.0040574153,-0.5280643,0.6774577,1.1364297,465.3790492345317,9.316817,19.017849,83.87792884313077,8.561397,20.529423,649.2699527726645,33.418568,17.716833,,,195.8251455509212,-8.182089372630466,0.6713867,-253.03140057135576,-71.72065309543368,-37.81487956956846,-4.277481790471976,3.2185710708220605,,,,11.89585713417378,2.81259,1.301015999999997,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
178322,178322,3337072800241311488,87.8149504846532,0.090116456,11.354102116561991,0.077318184,3.6810548836829455,0.09935268,5.9872503,-4.115253677419856,0.11376169,-4.348776151748957,0.084393375,-0.16404434,0.12220286,-0.14623836,0.061159573,-0.29449916,0.02566901,-0.4351013,0.092888415,0.1407656,-0.17547472,0.16113535,0.955449,1663.3567294134823,2.038122,17.634903,313.020923024113,10.535409,19.09961,2135.498553730406,19.536552,16.424147,,,195.83326339732315,-7.858226525390203,1.0,-258.9000857577416,-73.42373694629279,-37.14215228671361,-5.080442870409631,4.606837753657627,,,,10.464764463629637,2.675462999999997,1.210756,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178329,178329,3337075411581465216,87.63667997620199,0.06970714,11.402463268615742,0.0565557,3.950974592870502,0.07835743,6.612149,-2.1994830946463564,0.09282055,-6.235606009201131,0.06825465,-0.23264278,0.14557052,-0.14281183,0.17681459,-0.25114906,0.21869563,-0.4701958,0.08748352,0.10890305,-0.4319809,0.14051908,1.0611445,3148.716166012167,5.7346673,16.942034,543.004341971773,9.676476,18.501534,3997.80165087873,20.024483,15.743342,,,195.7031069550171,-7.985754304144306,1.0,-241.29277522476968,-67.83848590631796,-35.1626758149094,-2.471440038001975,2.738250614412244,,,,9.925555184585896,2.758192,1.1986919999999994,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
178390,178390,3337100876445959936,86.90962958902634,0.05036705,11.28670751058671,0.03895244,4.828789549270638,0.055223398,11.192518,-2.5192637228348387,0.06681071,-10.905309472204506,0.043488856,-0.24531226,-0.039459754,-0.022107704,0.108362205,-0.11438288,0.21360163,-0.58974147,-0.0121963695,0.21656753,-0.40306753,0.097962596,1.1904316,7000.564240586757,5.5977077,16.074533,1503.2062963310966,19.589277,17.395996,8906.01471300882,35.056396,14.873687,,,195.44469500486667,-8.661158361080544,1.0,-197.33640129779965,-54.52117501272403,-31.18599937405629,-2.516249103697147,-0.5158836477211375,,,,9.493724390863695,2.522309,1.2008459999999983,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178391,178391,3337100876445960192,86.91008336362187,0.027246356,11.28608887126857,0.020917831,4.7415272738592895,0.030112466,9.831443,-2.185450629692128,0.037081003,-9.585461481676226,0.024443733,-0.24224643,-0.025448898,-0.0029854372,0.102186896,-0.14938423,0.22117437,-0.5710982,-0.021093799,0.24643575,-0.42342016,0.054659627,1.06723,16566.961883579934,6.9909787,15.139259,4359.504788623834,18.830019,16.23995,18555.95322619004,45.19865,14.076687,-25.32673,5.158746,195.44546207393256,-8.661082948164857,1.0,-200.96744436116063,-55.52727527001838,-31.759666868844384,-2.2278950924511887,0.606480662531221,27.022554707932205,-0.0047152937938035,-2.7998126532320224,8.51885026509375,2.1632630000000006,1.0625719999999994,4.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
178413,178413,3337107091262661760,86.9893035790139,0.29526994,11.343490082638649,0.22591661,4.092264890922839,0.35512558,6.8239455,-3.078961213943216,0.32789287,-6.089846290023604,0.21861131,0.13967192,-0.44187582,-0.092467524,-0.025778497,-0.4349388,0.0007742912,-0.45359796,0.18815362,0.18459785,-0.12265256,0.46099743,1.0557199,483.4657042223107,1.4505224,18.976452,51.74056247078003,9.092662,21.053965,722.582388727874,12.873173,17.600677,,,195.4345384248173,-8.565101137440266,0.86816406,-232.9234921403933,-64.30893122550489,-36.393787981076784,-3.586644236623099,3.1502634968228698,,,,12.036270688424882,3.4532880000000006,1.3757749999999973,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
